,custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,filter_$
2767,6566-CLPHVI-URQ,Zone 3,"2,500-9,999",Male,38.0,35-49,January,9.0,Did not complete high school,Managerial and Professional,No,12.0,11 to 15,No,49.0,3.8918202981106265,$25 - $49,25.8,6.371567999999999,1.8518455931393385,6.2704320000000004,1.8358452517928976,Yes,Somewhat satisfied,Married,8.0,Did not complete high school,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Rent,Multiple-Family,15.0,8 to 15,4.0,Own,Domestic,24.6,Standard,No,Yes,Car,Single occupancy,26.0,Yes,No,No,No,Yes,No,No,No,No,No,,Moderate,No,Yes,No,Discover,Gold,Airline miles,No,20.0,More than 15,Visa,None,Other,No,17.0,More than 15,11.0,208.71,4.0,94.24,Yes,Cereal,60.0,Yes,15.25,2.7245795030534206,856.85,6.753262874106858,Yes,36.5,3.597312260588446,2240.9,7.714632849869105,No,0.0,,0.0,,Yes,11.25,2.4203681286504293,585.0,6.371611847231857,No,0.0,,0.0,,Yes,Yes,No,None,Yes,Yes,No,Yes,No,Yes,23.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,0.0
2768,5427-TAIRTF-3XD,Zone 4,"< 2,500",Male,23.0,18-24,October,18.0,College degree,Service,No,0.0,Less than 2,No,13.0,2.5649493574615367,Under $25,10.5,0.74802,-0.29032556339719845,0.61698,-0.4829186705129829,Yes,Highly dissatisfied,Married,16.0,Some college,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,3.0,4 to 7,3.0,Own,Domestic,9.200000000000001,Economy,No,Yes,Car,Single occupancy,29.0,Yes,No,No,No,No,Yes,No,Yes,No,No,Convenience,Slightly liberal,No,No,No,Discover,Gold,None,No,5.0,2 to 5,Visa,Platinum,Cash back,No,5.0,2 to 5,6.0,191.41,3.0,58.58,No,Energy bar,22.0,No,5.45,1.6956156086751528,112.4,4.722063937459591,Yes,17.5,2.8622008809294686,355.6,5.8738065036397495,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,DSL,No,Yes,No,No,Yes,Yes,19.0,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,1.0
2769,6265-TRTEVP-RH1,Zone 2,"50,000-249,999",Female,30.0,25-34,September,16.0,Some college,Service,No,4.0,2 to 5,No,25.0,3.2188758248682006,$25 - $49,2.5,0.22625,-1.4861146964021015,0.39875,-0.9194206248830827,No,Highly dissatisfied,Married,19.0,College degree,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,6.0,4 to 7,3.0,Own,Domestic,12.4,Economy,Yes,No,Car,Single occupancy,26.0,Yes,No,No,No,Yes,No,No,Yes,No,No,,Moderate,No,No,No,Mastercard,None,Other,No,1.0,Less than 2,Visa,Gold,Cash back,No,1.0,Less than 2,10.0,298.21,4.0,86.28,No,Cereal,5.0,No,5.15,1.6389967146756448,20.85,3.0373539482448106,No,0.0,,0.0,,Yes,21.3,3.0587070727153796,96.05,4.564868889214566,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Other,No,No,No,Yes,Yes,Yes,22.0,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,1.0
2770,7781-CDOKMV-OE3,Zone 5,"2,500-9,999",Female,57.0,50-64,July,16.0,Some college,Managerial and Professional,No,11.0,11 to 15,No,72.0,4.276666119016055,$50 - $74,13.600000000000001,5.620608000000001,1.7264398431073997,4.171392000000001,1.4282497930572038,Yes,Somewhat satisfied,Unmarried,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,25.0,16 to 25,3.0,Own,Domestic,34.4,Standard,No,Yes,Car,Single occupancy,23.0,Yes,No,Yes,No,No,No,No,No,No,No,,Conservative,Yes,Yes,Yes,Discover,Gold,None,No,35.0,More than 15,Mastercard,Other,None,No,27.0,More than 15,10.0,358.54,5.0,197.13,No,Cereal,69.0,No,48.7,3.885679030088544,3321.65,8.108216926404733,Yes,36.5,3.597312260588446,2464.9,7.80990651770257,Yes,49.45,3.900962058068721,3290.15,8.098688435425268,Yes,22.25,3.1023420086122493,1530.0,7.333023014386481,Yes,36.7,3.6027767550605247,2497.2,7.822925383187589,Yes,Yes,Yes,Dial-up,Yes,Yes,Yes,Yes,No,Yes,19.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,1.0
2771,6573-XMZZJW-DXC,Zone 2,"2,500-9,999",Female,52.0,50-64,September,13.0,High school degree,Sales and Office,Yes,4.0,2 to 5,No,57.0,4.04305126783455,$50 - $74,3.2,0.341088,-1.0756147704754109,1.482912,0.3940077222178132,No,Highly dissatisfied,Unmarried,,,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Own,Mobile Home,30.0,More than 25,2.0,Own,Import,26.8,Standard,No,No,Train/Subway,Public transportation,34.0,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,,Liberal,No,No,No,Discover,None,Airline miles,Yes,16.0,More than 15,Mastercard,None,Other,Yes,9.0,6 to 10,10.0,271.47,9.0,135.46,No,Cereal,29.0,No,13.25,2.583997552432231,441.2,6.089498287379348,Yes,29.5,3.3843902633457743,884.65,6.785192086559012,No,0.0,,0.0,,Yes,40.5,3.7013019741124933,1115.0,7.016609683894219,No,0.0,,0.0,,Yes,Yes,No,None,Yes,Yes,Yes,Yes,No,Yes,18.0,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,1.0
2772,7032-SECKLI-CWG,Zone 5,"50,000-249,999",Female,54.0,50-64,January,15.0,Some college,"Operation, Fabrication, General Labor",No,19.0,More than 15,No,147.0,4.990432586778736,$125+,3.9,0.9918089999999999,-0.008224730558112488,4.741191,1.5562883699677998,No,Neutral,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,25.0,16 to 25,3.0,Own,Domestic,69.60000000000001,Luxury,No,No,Car,Single occupancy,18.0,Yes,No,No,No,No,No,No,No,No,Yes,,Slightly conservative,No,No,Yes,Discover,Other,None,No,32.0,More than 15,Mastercard,Gold,Other,No,20.0,More than 15,19.0,502.6,13.0,305.61,Yes,Cereal,62.0,No,14.55,2.6775909936175015,920.1,6.824482359788315,Yes,24.0,3.1780538303479458,1498.3,7.312086411049099,No,0.0,,0.0,,Yes,10.0,2.302585092994046,675.0,6.51471269087253,No,0.0,,0.0,,No,No,No,None,Yes,Yes,Yes,Yes,No,Yes,22.0,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,1.0
2773,9770-ERDOON-B3Y,Zone 2,"50,000-249,999",Male,31.0,25-34,January,14.0,High school degree,Sales and Office,No,1.0,Less than 2,No,30.0,3.4011973816621555,$25 - $49,18.9,2.51181,0.9210036088026593,3.15819,1.1499990786848076,Yes,Neutral,Married,12.0,High school degree,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,4.0,4 to 7,2.0,Lease,Import,18.8,Economy,No,No,Walk,Non-motorized,16.0,Yes,No,No,No,No,No,No,Yes,No,Yes,,Moderate,No,No,No,Visa,None,Other,No,3.0,2 to 5,American Express,None,Other,No,1.0,Less than 2,8.0,338.49,5.0,136.05,No,Cereal,8.0,No,3.2,1.1631508098056809,25.8,3.250374491927572,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,19.0,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,1.0
2774,3485-BOPLMV-12Y,Zone 2,"> 250,000",Female,36.0,35-49,February,21.0,Post-undergraduate degree,Managerial and Professional,Yes,2.0,2 to 5,No,31.0,3.4339872044851463,$25 - $49,18.4,1.095168,0.09090777615763923,4.608832,1.527974462650953,Yes,Neutral,Unmarried,,,3.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,Own,Condominium/Townhouse,6.0,4 to 7,1.0,Lease,Import,12.4,Economy,Yes,Yes,Train/Subway,Public transportation,20.0,No,No,No,No,Yes,No,No,No,No,No,,Liberal,Yes,Yes,Yes,American Express,Platinum,Airline miles,No,12.0,11 to 15,Discover,Gold,None,Yes,3.0,2 to 5,10.0,273.6,1.0,37.99,No,Energy bar,20.0,Yes,8.6,2.151762203259462,191.3,5.253842876446207,Yes,21.75,3.079613757534693,432.25,6.0690041245634,Yes,46.55,3.840527003723076,924.95,6.829739681997398,Yes,9.75,2.277267285009756,165.0,5.10594547390058,Yes,52.9,3.9684033388642534,918.2,6.822415231815122,Yes,Yes,Yes,Other,Yes,Yes,Yes,Yes,Yes,Yes,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1.0
2775,1416-DCKVMY-BIS,Zone 1,"2,500-9,999",Male,20.0,18-24,December,15.0,Some college,Sales and Office,No,0.0,Less than 2,No,45.0,3.8066624897703196,$25 - $49,1.7999999999999998,0.5751,-0.5532113402624287,0.2349,-1.44859538731727,No,Highly dissatisfied,Unmarried,,,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,0.0,Less than 3,3.0,Own,Domestic,23.6,Standard,No,Yes,Walk,Non-motorized,33.0,Yes,No,No,No,No,No,No,Yes,No,No,,Slightly liberal,Yes,Yes,No,Mastercard,Platinum,None,No,2.0,2 to 5,Other,None,Cash back,No,3.0,2 to 5,9.0,179.53,10.0,100.28,Yes,Energy bar,13.0,Yes,3.45,1.2383742310432684,33.85,3.521938999358284,No,0.0,,0.0,,No,0.0,,0.0,,Yes,19.25,2.9575110607337933,195.0,5.272999558563747,No,0.0,,0.0,,No,No,No,DSL,Yes,No,No,No,Yes,Yes,34.0,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,0.0
2776,5585-FNATYG-PGX,Zone 2,"> 250,000",Male,47.0,35-49,April,13.0,High school degree,Managerial and Professional,No,11.0,11 to 15,No,53.0,3.970291913552122,$50 - $74,10.6,3.528104,1.2607606161681135,2.0898959999999995,0.7371143039730612,Yes,Somewhat satisfied,Married,16.0,Some college,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,12.0,8 to 15,2.0,Own,Import,28.3,Standard,Yes,No,Bus,Public transportation,22.0,No,No,No,Yes,No,No,No,Yes,No,No,Prices,Slightly conservative,No,Yes,No,Mastercard,Gold,Other,No,22.0,More than 15,Discover,Gold,Airline miles,Yes,20.0,More than 15,12.0,295.92,8.0,120.26,Yes,Oatmeal,55.0,No,13.4,2.5952547069568657,770.0,6.646390514847729,Yes,22.0,3.091042453358316,1250.2,7.131058817497712,No,0.0,,0.0,,Yes,11.5,2.4423470353692043,645.0,6.4692503167957724,No,0.0,,0.0,,Yes,No,No,None,Yes,Yes,Yes,Yes,No,Yes,29.0,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,0.0
2777,1986-NISNSG-9OV,Zone 1,"> 250,000",Male,70.0,>65,January,12.0,High school degree,Managerial and Professional,No,14.0,11 to 15,No,91.0,4.51085950651685,$75 - $124,17.1,7.998354000000001,2.079235770510401,7.562646000000001,2.0232211289557296,No,Somewhat satisfied,Unmarried,,,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,Rent,Multiple-Family,31.0,More than 25,3.0,Own,Import,42.6,Luxury,No,Yes,Car,Single occupancy,27.0,Yes,No,No,Yes,No,No,No,No,No,No,,Liberal,No,No,No,Discover,None,Other,No,32.0,More than 15,Visa,Other,Cash back,No,26.0,More than 15,10.0,465.99,5.0,199.51,No,Oatmeal,64.0,No,30.9,3.4307561839036995,1891.35,7.545046138787345,Yes,46.5,3.8394523125933104,3020.95,8.013326630438716,No,0.0,,0.0,,Yes,15.25,2.7245795030534206,880.0,6.779921907472252,No,0.0,,0.0,,No,No,No,Dial-up,Yes,Yes,Yes,Yes,No,Yes,18.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,0.0
2778,6924-IUGUYT-882,Zone 2,"2,500-9,999",Male,72.0,>65,March,16.0,Some college,Managerial and Professional,No,12.0,11 to 15,Yes,16.0,2.772588722239781,Under $25,10.5,0.6048,-0.5028574541168138,1.0752,0.07250669078674798,No,Somewhat dissatisfied,Unmarried,,,1.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,Own,Mobile Home,38.0,More than 25,1.0,Lease,Domestic,8.6,Economy,Yes,Yes,Telecommute,Telecommute,36.0,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Convenience,Slightly liberal,No,Yes,No,Discover,Other,Airline miles,No,38.0,More than 15,Mastercard,Other,Airline miles,No,26.0,More than 15,12.0,180.65,3.0,42.93,No,Cereal,71.0,No,35.75,3.5765502691400166,2527.0,7.834788107388194,No,0.0,,0.0,,No,0.0,,0.0,,Yes,34.25,3.5336865647082343,2275.0,7.729735331385051,No,0.0,,0.0,,Yes,No,No,None,No,Yes,Yes,Yes,No,Yes,23.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,1.0
2779,9793-GDAQAV-HZC,Zone 4,"50,000-249,999",Male,35.0,35-49,November,16.0,Some college,Sales and Office,No,3.0,2 to 5,No,41.0,3.713572066704308,$25 - $49,28.4,2.6082559999999995,0.9586817987562793,9.035744,2.2011882670844582,Yes,Highly dissatisfied,Married,15.0,Some college,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,13.0,8 to 15,3.0,Own,Import,23.400000000000002,Standard,No,No,Car,Single occupancy,20.0,Yes,Yes,Yes,No,No,No,No,No,No,Yes,,Moderate,No,Yes,Yes,Discover,Other,Airline miles,No,15.0,11 to 15,Mastercard,None,Cash back,No,9.0,6 to 10,12.0,195.52,2.0,51.22,Yes,Energy bar,27.0,No,8.0,2.0794415416798357,198.65,5.291544482260608,No,0.0,,0.0,,Yes,23.65,3.1633631149379418,613.15,6.418609604208035,No,0.0,,0.0,,No,0.0,,0.0,,Yes,No,No,DSL,No,No,No,No,No,Yes,13.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,1.0
2780,0673-IKINVE-HK9,Zone 2,"10,000-49,999",Female,18.0,18-24,November,11.0,Did not complete high school,Sales and Office,No,0.0,Less than 2,No,17.0,2.833213344056216,Under $25,6.6000000000000005,0.38148000000000004,-0.9636968542714253,0.7405200000000001,-0.30040263686116114,Yes,Somewhat dissatisfied,Married,12.0,High school degree,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Mobile Home,0.0,Less than 3,1.0,Own,Domestic,5.0,Economy,No,Yes,Motorcycle,Single occupancy,29.0,No,Yes,Yes,No,No,No,No,No,No,Yes,,Liberal,Yes,Yes,No,Discover,Platinum,Cash back,Yes,0.0,Less than 2,Mastercard,Platinum,Cash back,No,1.0,Less than 2,17.0,491.93,3.0,103.98,Yes,Energy bar,3.0,No,3.7,1.308332819650179,11.75,2.463853240590168,Yes,15.25,2.7245795030534206,60.0,4.0943445622221,No,0.0,,0.0,,Yes,12.75,2.545531271604435,20.0,2.995732273553991,No,0.0,,0.0,,No,No,No,None,Yes,No,No,Yes,No,Yes,17.0,Yes,No,No,No,No,Yes,No,No,No,No,No,No,1.0
2781,3961-NZXCDF-RUB,Zone 4,"50,000-249,999",Male,22.0,18-24,July,17.0,College degree,"Precision Production, Craft, Repair",Yes,0.0,Less than 2,No,31.0,3.4339872044851463,$25 - $49,13.0,1.01556,0.015440184487877887,3.0144400000000005,1.103414074950932,Yes,Somewhat dissatisfied,Unmarried,,,4.0,6.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,Own,Multiple-Family,1.0,Less than 3,1.0,Own,Domestic,12.700000000000001,Economy,No,No,Carpool,Multiple occupancy,18.0,No,No,Yes,No,No,No,No,No,No,No,Convenience,Conservative,Yes,Yes,Yes,American Express,None,None,No,5.0,2 to 5,Visa,Other,Airline miles,No,4.0,2 to 5,9.0,526.52,5.0,179.35,Yes,Energy bar,14.0,Yes,5.4,1.6863989535702288,72.75,4.287028906051602,Yes,25.0,3.2188758248682006,374.9,5.926659323741866,Yes,37.65,3.6283329542459026,516.4,6.246881658972487,Yes,18.0,2.8903717578961645,255.0,5.541263545158426,Yes,39.45,3.6750340472918834,532.65,6.277864548057207,Yes,Yes,Yes,Cable modem,Yes,Yes,Yes,Yes,Yes,Yes,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,1.0
2782,0163-IJPFTN-CVD,Zone 3,"> 250,000",Female,20.0,18-24,February,15.0,Some college,Service,No,0.0,Less than 2,No,25.0,3.2188758248682006,$25 - $49,28.299999999999997,5.122299999999999,1.6336035569328804,1.9527,0.6692130302643143,Yes,Somewhat dissatisfied,Married,13.0,High school degree,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,1.0,Less than 3,2.0,Own,Domestic,7.6000000000000005,Economy,Yes,No,Car,Single occupancy,37.0,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,Moderate,No,No,No,American Express,None,Airline miles,No,2.0,2 to 5,Discover,None,Airline miles,No,2.0,2 to 5,5.0,186.91,8.0,359.75,Yes,Cereal,14.0,No,4.3,1.4586150226995167,65.0,4.174387269895637,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Cable modem,No,No,No,No,No,Yes,22.0,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,0.0
2783,8177-UWVWAI-D86,Zone 5,"10,000-49,999",Male,28.0,25-34,January,18.0,College degree,Managerial and Professional,Yes,0.0,Less than 2,No,56.0,4.02535169073515,$50 - $74,23.200000000000003,1.312192,0.27169902127844453,11.679808000000001,2.4578615389088054,No,Highly dissatisfied,Unmarried,,,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Rent,Multiple-Family,3.0,4 to 7,5.0,Own,Domestic,27.400000000000002,Standard,Yes,No,Car,Single occupancy,24.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Slightly conservative,No,No,No,Discover,Other,None,No,3.0,2 to 5,Visa,None,None,No,2.0,2 to 5,6.0,204.81,3.0,152.67000000000002,No,Cereal,6.0,Yes,3.25,1.1786549963416462,30.7,3.4242626545931514,No,0.0,,0.0,,Yes,29.0,3.367295829986474,178.35,5.1837479118049,No,0.0,,0.0,,Yes,20.4,3.0155349008501706,87.85,4.4756308146331065,No,Yes,Yes,Cable modem,Yes,No,No,Yes,Yes,Yes,21.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0.0
2784,1579-PUNBXZ-61O,Zone 2,"> 250,000",Female,42.0,35-49,August,10.0,Did not complete high school,Sales and Office,No,6.0,6 to 10,No,48.0,3.871201010907891,$25 - $49,2.9000000000000004,0.24777600000000002,-1.395230166777824,1.1442240000000001,0.1347266779862709,No,Somewhat satisfied,Unmarried,,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Rent,Single-family,22.0,16 to 25,1.0,Own,Import,18.2,Economy,Yes,No,Carpool,Multiple occupancy,19.0,No,No,Yes,No,Yes,No,No,Yes,No,No,Prices,Moderate,No,No,No,Visa,None,Airline miles,No,9.0,6 to 10,Other,Platinum,Other,No,9.0,6 to 10,15.0,624.78,7.0,423.62,Yes,Energy bar,30.0,No,4.25,1.4469189829363254,135.25,4.907124917726591,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,Yes,No,No,Yes,21.0,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,1.0
2785,2200-PMYTFO-PHN,Zone 5,"< 2,500",Female,37.0,35-49,October,18.0,College degree,Managerial and Professional,Yes,5.0,2 to 5,No,44.0,3.784189633918261,$25 - $49,3.9,0.794508,-0.23003222383013244,0.921492,-0.08176118340750185,No,Neutral,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,15.0,8 to 15,1.0,Own,Import,24.700000000000003,Standard,No,No,Walk,Non-motorized,27.0,No,No,Yes,Yes,No,No,No,Yes,No,No,Convenience,Moderate,No,No,No,Visa,Other,Other,Yes,12.0,11 to 15,Mastercard,Gold,Other,No,13.0,11 to 15,11.0,559.71,8.0,324.45,No,Energy bar,40.0,No,10.2,2.322387720290225,387.9,5.9607475744459215,Yes,25.25,3.228826155721369,1067.6,6.973168417530369,No,0.0,,0.0,,Yes,13.5,2.6026896854443837,485.0,6.184148890937483,Yes,24.2,3.186352633162641,969.3,6.876574161498562,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,1.0
2786,8390-RSQBFF-Q3F,Zone 4,"2,500-9,999",Female,33.0,25-34,November,19.0,College degree,Managerial and Professional,No,3.0,2 to 5,No,43.0,3.7612001156935624,$25 - $49,12.1,3.210251,1.1663491272314173,1.9927489999999994,0.6895150925066751,Yes,Somewhat dissatisfied,Married,16.0,Some college,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Condominium/Townhouse,10.0,8 to 15,2.0,Own,Domestic,12.0,Economy,Yes,No,Walk,Non-motorized,29.0,Yes,No,No,No,No,No,No,Yes,No,No,,Slightly liberal,Yes,Yes,No,Mastercard,Other,None,No,15.0,11 to 15,American Express,None,Other,Yes,15.0,11 to 15,10.0,473.71000000000004,8.0,230.89000000000001,Yes,Energy bar,66.0,No,13.6,2.6100697927420065,942.2,6.848217566265941,Yes,38.25,3.644143560272545,2455.25,7.805983868037884,Yes,39.9,3.686376323895818,2511.85,7.828774812429378,Yes,28.0,3.332204510175204,1765.0,7.475905969367397,Yes,30.6,3.4210000089583352,2071.85,7.636197206936421,No,Yes,No,None,Yes,Yes,Yes,Yes,Yes,Yes,16.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,1.0
2787,6157-FSTMHB-Z8Y,Zone 2,"> 250,000",Female,36.0,35-49,July,14.0,High school degree,Sales and Office,No,5.0,2 to 5,No,17.0,2.833213344056216,Under $25,6.6000000000000005,0.17952,-1.7174686566478055,0.9424800000000001,-0.05924058004427308,No,Somewhat dissatisfied,Unmarried,,,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Own,Mobile Home,10.0,8 to 15,2.0,Own,Domestic,7.1000000000000005,Economy,No,No,Carpool,Multiple occupancy,18.0,Yes,No,Yes,Yes,Yes,No,No,No,No,No,,Conservative,No,Yes,No,Discover,Other,Airline miles,No,7.0,6 to 10,Visa,Platinum,None,No,6.0,6 to 10,10.0,192.86,3.0,62.04,Yes,Energy bar,18.0,No,4.1,1.410986973710262,59.25,4.081765780015241,Yes,14.75,2.691243082785829,220.55,5.396124426550949,No,0.0,,0.0,,Yes,25.25,3.228826155721369,390.0,5.966146739123692,No,0.0,,0.0,,No,No,Yes,None,No,Yes,Yes,Yes,No,Yes,25.0,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,1.0
2788,2550-LZEMEU-MYD,Zone 1,"50,000-249,999",Male,69.0,>65,March,14.0,High school degree,Service,No,20.0,More than 15,No,99.0,4.59511985013459,$75 - $124,10.6,4.0506839999999995,1.3988857557472136,6.443316,1.8630433144295255,No,Highly satisfied,Married,17.0,College degree,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Condominium/Townhouse,19.0,16 to 25,2.0,Own,Domestic,51.1,Luxury,Yes,No,Carpool,Multiple occupancy,27.0,Yes,No,Yes,No,No,Yes,No,Yes,No,No,,Moderate,No,No,No,Visa,Platinum,Other,No,18.0,More than 15,American Express,None,Cash back,No,14.0,11 to 15,10.0,208.99,2.0,53.47,No,Oatmeal,45.0,No,15.1,2.714694743820879,731.1,6.59455024929927,Yes,29.75,3.392829131991639,1306.1,7.174800876583475,No,0.0,,0.0,,Yes,13.5,2.6026896854443837,595.0,6.38856140554563,No,0.0,,0.0,,No,No,No,None,Yes,Yes,Yes,Yes,No,Yes,22.0,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,1.0
2789,6540-UOHSML-F43,Zone 2,"2,500-9,999",Male,21.0,18-24,April,16.0,Some college,Sales and Office,No,0.0,Less than 2,No,14.0,2.6390573296152584,Under $25,24.2,0.7724639999999999,-0.2581698732378884,2.615536,0.9614690478324471,Yes,Highly dissatisfied,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,1.0,Less than 3,2.0,Own,Domestic,7.0,Economy,No,No,Car,Single occupancy,38.0,Yes,No,No,No,No,Yes,No,No,No,No,,Liberal,No,Yes,No,Mastercard,None,Cash back,No,4.0,2 to 5,Other,Platinum,Other,No,1.0,Less than 2,16.0,277.67,5.0,87.59,No,Energy bar,4.0,No,3.25,1.1786549963416462,9.95,2.2975725511705014,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Dial-up,No,No,No,No,Yes,Yes,19.0,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,1.0
2790,5026-CWHYKT-2YX,Zone 5,"50,000-249,999",Female,45.0,35-49,November,10.0,Did not complete high school,Managerial and Professional,No,15.0,11 to 15,No,88.0,4.477336814478207,$75 - $124,8.9,2.404424,0.8773103738332694,5.427576,1.6914926254359754,No,Highly satisfied,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,16.0,16 to 25,2.0,Own,Import,40.0,Luxury,No,Yes,Bus,Public transportation,29.0,No,No,No,Yes,No,No,No,No,No,No,,Slightly liberal,No,Yes,No,Visa,Gold,Airline miles,No,6.0,6 to 10,Other,Other,Cash back,No,5.0,2 to 5,14.0,390.89,6.0,215.08,Yes,Energy bar,19.0,No,6.25,1.8325814637483102,120.05,4.7879083226672625,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,17.0,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,1.0
